Unnamed: 0.1,Unnamed: 0,VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity,TUNBANQ_INDICE_JOUR,TUNFIN_INDICE_JOUR,TUNINDEX_INDICE_JOUR,TUNINDEX20_INDICE_JOUR,TUNSAC_INDICE_JOUR,TUNBANQ_INDICE_VEILLE,TUNFIN_INDICE_VEILLE,TUNINDEX_INDICE_VEILLE,TUNINDEX20_INDICE_VEILLE,TUNSAC_INDICE_VEILLE,TUNBANQ_VARIATION_VEILLE,TUNFIN_VARIATION_VEILLE,TUNINDEX_VARIATION_VEILLE,TUNINDEX20_VARIATION_VEILLE,TUNSAC_VARIATION_VEILLE
1231.0,1231.0,BNA,2025-08-25,0.0,1.0,0.0,,,,,,,,,,,,,,,
1232.0,1232.0,BNA,2025-08-27,-0.812,1.0,0.812,,,,,,,,,,,,,,,
1233.0,1233.0,BNA,2025-08-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1234.0,1234.0,BNA,2025-09-01,1.0,2.0,2.0,,,,,,,,,,,,,,,
1235.0,1235.0,BNA,2025-09-03,0.337,2.0,0.674,,,,,,,,,,,,,,,
1236.0,1236.0,BNA,2025-09-11,0.687,1.0,0.687,,,,,,,,,,,,,,,
1237.0,1237.0,BNA,2025-09-15,0.532,1.0,0.532,,,,,,,,,,,,,,,
1238.0,1238.0,BNA,2025-09-16,0.598,1.0,0.598,,,,,,,,,,,,,,,
1239.0,1239.0,BNA,2025-09-17,-0.913,1.0,0.913,,,,,,,,,,,,,,,
1240.0,1240.0,BNA,2025-09-18,-0.2809999999999999,3.0,1.617,,,,,,,,,,,,,,,
1241.0,1241.0,BNA,2025-09-19,0.19175,4.0,2.767,,,,,,,,,,,,,,,
1242.0,1242.0,BNA,2025-09-24,0.2075,2.0,1.423,,,,,,,,,,,,,,,
1243.0,1243.0,BNA,2025-09-25,0.0,1.0,0.0,,,,,,,,,,,,,,,
1244.0,1244.0,BNA,2025-09-26,0.659,1.0,0.659,,,,,,,,,,,,,,,
1245.0,1245.0,BNA,2025-09-29,0.635,1.0,0.635,,,,,,,,,,,,,,,
1246.0,1246.0,BNA,2025-10-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1247.0,1247.0,BNA,2025-10-07,0.0,1.0,0.0,,,,,,,,,,,,,,,
1248.0,1248.0,BNA,2025-10-13,-0.755,1.0,0.755,,,,,,,,,,,,,,,
1249.0,1249.0,BNA,2025-10-21,0.1299999999999999,2.0,1.622,,,,,,,,,,,,,,,
1250.0,1250.0,BNA,2025-10-22,1.0,1.0,1.0,,,,,,,,,,,,,,,
1251.0,1251.0,BNA,2025-10-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
1252.0,1252.0,BNA,2025-10-30,-0.67,1.0,0.67,,,,,,,,,,,,,,,
1253.0,1253.0,BNA,2025-11-07,-0.5,2.0,1.0,,,,,,,,,,,,,,,
1254.0,1254.0,BNA,2025-11-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1255.0,1255.0,BNA,2025-11-13,0.662,1.0,0.662,,,,,,,,,,,,,,,
1256.0,1256.0,BNA,2025-11-17,-0.622,1.0,0.622,,,,,,,,,,,,,,,
1257.0,1257.0,BNA,2025-11-19,0.644,1.0,0.644,,,,,,,,,,,,,,,
1258.0,1258.0,BNA,2025-11-20,-0.559,2.0,1.118,,,,,,,,,,,,,,,
1259.0,1259.0,BNA,2025-11-24,-0.465,1.0,0.465,,,,,,,,,,,,,,,
1260.0,1260.0,BNA,2025-11-25,-0.592,3.0,1.776,,,,,,,,,,,,,,,
1261.0,1261.0,BNA,2025-11-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1262.0,1262.0,BNA,2025-11-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1263.0,1263.0,BNA,2025-12-01,-0.8285,2.0,1.657,,,,,,,,,,,,,,,
1264.0,1264.0,BNA,2025-12-04,0.0,1.0,0.0,,,,,,,,,,,,,,,
1265.0,1265.0,BNA,2025-12-08,-0.893,1.0,0.893,,,,,,,,,,,,,,,
1266.0,1266.0,BNA,2025-12-09,0.4375,2.0,0.875,,,,,,,,,,,,,,,
1267.0,1267.0,BNA,2025-12-11,0.0,1.0,0.0,,,,,,,,,,,,,,,
1268.0,1268.0,BNA,2025-12-25,0.594,1.0,0.594,,,,,,,,,,,,,,,
1269.0,1269.0,BNA,2025-12-29,-0.669,1.0,0.669,,,,,,,,,,,,,,,
1270.0,1270.0,BT,2021-01-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1271.0,1271.0,BT,2021-01-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1272.0,1272.0,BT,2021-01-11,0.622,1.0,0.622,,,,,,,,,,,,,,,
1273.0,1273.0,BT,2021-01-20,0.2253333333333333,3.0,2.676,,,,,,,,,,,,,,,
1274.0,1274.0,BT,2021-01-22,-0.775,1.0,0.775,,,,,,,,,,,,,,,
1275.0,1275.0,BT,2021-01-27,-0.773,1.0,0.773,,,,,,,,,,,,,,,
1276.0,1276.0,BT,2021-01-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
1277.0,1277.0,BT,2021-02-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1278.0,1278.0,BT,2021-02-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1279.0,1279.0,BT,2021-02-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1280.0,1280.0,BT,2021-02-15,0.705,1.0,0.705,,,,,,,,,,,,,,,
1281.0,1281.0,BT,2021-02-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1282.0,1282.0,BT,2021-03-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1283.0,1283.0,BT,2021-04-12,-0.916,1.0,0.916,,,,,,,,,,,,,,,
1284.0,1284.0,BT,2021-04-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1285.0,1285.0,BT,2021-04-19,-0.653,1.0,0.653,,,,,,,,,,,,,,,
1286.0,1286.0,BT,2021-04-21,1.0,1.0,1.0,,,,,,,,,,,,,,,
1287.0,1287.0,BT,2021-05-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1288.0,1288.0,BT,2021-05-24,0.542,1.0,0.542,,,,,,,,,,,,,,,
1289.0,1289.0,BT,2021-05-26,-0.767,1.0,0.767,,,,,,,,,,,,,,,
1290.0,1290.0,BT,2021-06-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1291.0,1291.0,BT,2021-06-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1292.0,1292.0,BT,2021-07-01,0.67,1.0,0.67,,,,,,,,,,,,,,,
1293.0,1293.0,BT,2021-07-05,-0.932,1.0,0.932,,,,,,,,,,,,,,,
1294.0,1294.0,BT,2021-07-22,0.719,1.0,0.719,,,,,,,,,,,,,,,
1295.0,1295.0,BT,2021-07-23,-0.629,1.0,0.629,,,,,,,,,,,,,,,
1296.0,1296.0,BT,2021-09-03,1.0,1.0,1.0,,,,,,,,,,,,,,,
1297.0,1297.0,BT,2021-09-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1298.0,1298.0,BT,2021-09-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1299.0,1299.0,BT,2021-09-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1300.0,1300.0,BT,2021-10-20,-0.642,1.0,0.642,,,,,,,,,,,,,,,
1301.0,1301.0,BT,2021-10-21,-0.4516666666666666,3.0,2.1790000000000003,,,,,,,,,,,,,,,
1302.0,1302.0,BT,2021-10-25,-0.676,1.0,0.676,,,,,,,,,,,,,,,
1303.0,1303.0,BT,2021-10-27,0.0265,2.0,1.5590000000000002,,,,,,,,,,,,,,,
1304.0,1304.0,BT,2021-11-12,-0.929,1.0,0.929,,,,,,,,,,,,,,,
1305.0,1305.0,BT,2021-11-15,0.706,1.0,0.706,,,,,,,,,,,,,,,
1306.0,1306.0,BT,2021-11-26,1.0,1.0,1.0,,,,,,,,,,,,,,,
1307.0,1307.0,BT,2021-12-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
1308.0,1308.0,BT,2022-01-03,-0.771,1.0,0.771,,,,,,,,,,,,,,,
1309.0,1309.0,BT,2022-01-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1310.0,1310.0,BT,2022-01-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
1311.0,1311.0,BT,2022-02-08,0.532,1.0,0.532,,,,,,,,,,,,,,,
1312.0,1312.0,BT,2022-02-13,0.43,1.0,0.43,,,,,,,,,,,,,,,
1313.0,1313.0,BT,2022-02-14,-0.767,1.0,0.767,,,,,,,,,,,,,,,
1314.0,1314.0,BT,2022-02-17,0.543,1.0,0.543,,,,,,,,,,,,,,,
1315.0,1315.0,BT,2022-03-02,-0.679,1.0,0.679,,,,,,,,,,,,,,,
1316.0,1316.0,BT,2022-03-04,-0.381,2.0,0.762,,,,,,,,,,,,,,,
1317.0,1317.0,BT,2022-03-11,1.0,1.0,1.0,,,,,,,,,,,,,,,
1318.0,1318.0,BT,2022-03-21,0.0,1.0,0.0,,,,,,,,,,,,,,,
1319.0,1319.0,BT,2022-04-01,-0.776,1.0,0.776,,,,,,,,,,,,,,,
1320.0,1320.0,BT,2022-04-13,-0.723,1.0,0.723,,,,,,,,,,,,,,,
1321.0,1321.0,BT,2022-04-14,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1322.0,1322.0,BT,2022-04-18,-0.609,1.0,0.609,,,,,,,,,,,,,,,
1323.0,1323.0,BT,2022-04-19,0.0,1.0,0.0,,,,,,,,,,,,,,,
1324.0,1324.0,BT,2022-04-20,0.968,1.0,0.968,,,,,,,,,,,,,,,
1325.0,1325.0,BT,2022-04-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1326.0,1326.0,BT,2022-04-25,0.585,1.0,0.585,,,,,,,,,,,,,,,
1327.0,1327.0,BT,2022-05-10,0.657,1.0,0.657,,,,,,,,,,,,,,,
1328.0,1328.0,BT,2022-05-23,-0.729,1.0,0.729,,,,,,,,,,,,,,,
1329.0,1329.0,BT,2022-05-26,0.585,1.0,0.585,,,,,,,,,,,,,,,
1330.0,1330.0,BT,2022-06-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1331.0,1331.0,BT,2022-06-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
1332.0,1332.0,BT,2022-07-18,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1333.0,1333.0,BT,2022-07-20,0.0,2.0,2.0,,,,,,,,,,,,,,,
1334.0,1334.0,BT,2022-07-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
1335.0,1335.0,BT,2022-08-24,0.0,1.0,0.0,,,,,,,,,,,,,,,
1336.0,1336.0,BT,2022-08-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
1337.0,1337.0,BT,2022-09-09,0.0,1.0,0.0,,,,,,,,,,,,,,,
1338.0,1338.0,BT,2022-09-19,-0.8585,2.0,1.717,,,,,,,,,,,,,,,
1339.0,1339.0,BT,2022-09-27,0.769,1.0,0.769,,,,,,,,,,,,,,,
1340.0,1340.0,BT,2022-09-30,0.0,1.0,0.0,,,,,,,,,,,,,,,
1341.0,1341.0,BT,2022-10-05,0.0,1.0,0.0,,,,,,,,,,,,,,,
1342.0,1342.0,BT,2022-10-18,-0.678,1.0,0.678,,,,,,,,,,,,,,,
1343.0,1343.0,BT,2022-10-19,-0.655,1.0,0.655,,,,,,,,,,,,,,,
1344.0,1344.0,BT,2022-10-27,-0.925,1.0,0.925,,,,,,,,,,,,,,,
1345.0,1345.0,BT,2022-11-01,0.929,1.0,0.929,,,,,,,,,,,,,,,
1346.0,1346.0,BT,2022-11-04,0.0,1.0,0.0,,,,,,,,,,,,,,,
1347.0,1347.0,BT,2022-11-11,0.0,1.0,0.0,,,,,,,,,,,,,,,
1348.0,1348.0,BT,2022-11-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1349.0,1349.0,BT,2022-12-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1350.0,1350.0,BT,2022-12-21,-0.972,1.0,0.972,,,,,,,,,,,,,,,
1351.0,1351.0,BT,2022-12-22,0.0,1.0,0.0,,,,,,,,,,,,,,,
1352.0,1352.0,BT,2022-12-24,0.674,1.0,0.674,,,,,,,,,,,,,,,
1353.0,1353.0,BT,2023-01-06,0.0,1.0,0.0,,,,,,,,,,,,,,,
1354.0,1354.0,BT,2023-01-10,-0.749,1.0,0.749,,,,,,,,,,,,,,,
1355.0,1355.0,BT,2023-01-19,0.2855,2.0,1.429,,,,,,,,,,,,,,,
1356.0,1356.0,BT,2023-01-31,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1357.0,1357.0,BT,2023-02-01,-0.763,2.0,1.526,,,,,,,,,,,,,,,
1358.0,1358.0,BT,2023-02-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1359.0,1359.0,BT,2023-02-27,-0.8885000000000001,2.0,1.777,,,,,,,,,,,,,,,
1360.0,1360.0,BT,2023-03-10,0.0,1.0,0.0,,,,,,,,,,,,,,,
1361.0,1361.0,BT,2023-03-13,-0.773,1.0,0.773,,,,,,,,,,,,,,,
1362.0,1362.0,BT,2023-03-27,0.0,2.0,0.0,,,,,,,,,,,,,,,
1363.0,1363.0,BT,2023-04-14,0.0217499999999999,4.0,3.913,,,,,,,,,,,,,,,
1364.0,1364.0,BT,2023-04-17,-0.0393333333333333,3.0,1.882,,,,,,,,,,,,,,,
1365.0,1365.0,BT,2023-04-20,1.0,1.0,1.0,,,,,,,,,,,,,,,
1366.0,1366.0,BT,2023-04-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
1367.0,1367.0,BT,2023-04-25,-0.68,1.0,0.68,,,,,,,,,,,,,,,
1368.0,1368.0,BT,2023-04-28,-0.544,1.0,0.544,,,,,,,,,,,,,,,
1369.0,1369.0,BT,2023-05-02,1.0,1.0,1.0,,,,,,,,,,,,,,,
1370.0,1370.0,BT,2023-05-03,-0.659,1.0,0.659,,,,,,,,,,,,,,,
1371.0,1371.0,BT,2023-05-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1372.0,1372.0,BT,2023-05-05,0.273,1.0,0.273,,,,,,,,,,,,,,,
1373.0,1373.0,BT,2023-05-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1374.0,1374.0,BT,2023-05-12,-0.994,2.0,1.988,,,,,,,,,,,,,,,
1375.0,1375.0,BT,2023-06-02,0.73,1.0,0.73,,,,,,,,,,,,,,,
1376.0,1376.0,BT,2023-06-06,0.895,1.0,0.895,,,,,,,,,,,,,,,
1377.0,1377.0,BT,2023-06-07,-0.535,1.0,0.535,,,,,,,,,,,,,,,
1378.0,1378.0,BT,2023-06-20,-0.717,1.0,0.717,,,,,,,,,,,,,,,
1379.0,1379.0,BT,2023-06-21,-0.682,1.0,0.682,,,,,,,,,,,,,,,
1380.0,1380.0,BT,2023-06-22,-0.728,1.0,0.728,,,,,,,,,,,,,,,
1381.0,1381.0,BT,2023-07-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1382.0,1382.0,BT,2023-07-18,1.0,2.0,2.0,,,,,,,,,,,,,,,
1383.0,1383.0,BT,2023-07-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
1384.0,1384.0,BT,2023-07-27,-0.539,1.0,0.539,,,,,,,,,,,,,,,
1385.0,1385.0,BT,2023-07-31,0.0,1.0,0.0,,,,,,,,,,,,,,,
1386.0,1386.0,BT,2023-08-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1387.0,1387.0,BT,2023-08-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1388.0,1388.0,BT,2023-08-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1389.0,1389.0,BT,2023-08-16,0.598,1.0,0.598,,,,,,,,,,,,,,,
1390.0,1390.0,BT,2023-08-24,-0.754,1.0,0.754,,,,,,,,,,,,,,,
1391.0,1391.0,BT,2023-08-31,0.2674999999999999,2.0,1.465,,,,,,,,,,,,,,,
1392.0,1392.0,BT,2023-09-01,1.0,1.0,1.0,,,,,,,,,,,,,,,
1393.0,1393.0,BT,2023-09-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1394.0,1394.0,BT,2023-09-15,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1395.0,1395.0,BT,2023-09-18,-0.779,1.0,0.779,,,,,,,,,,,,,,,
1396.0,1396.0,BT,2023-09-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1397.0,1397.0,BT,2023-09-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1398.0,1398.0,BT,2023-09-22,-0.6666666666666666,3.0,2.0,,,,,,,,,,,,,,,
1399.0,1399.0,BT,2023-09-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1400.0,1400.0,BT,2023-10-03,-0.3065,2.0,1.387,,,,,,,,,,,,,,,
1401.0,1401.0,BT,2023-10-04,0.738,1.0,0.738,,,,,,,,,,,,,,,
1402.0,1402.0,BT,2023-10-12,-0.751,1.0,0.751,,,,,,,,,,,,,,,
1403.0,1403.0,BT,2023-10-19,0.1614999999999999,2.0,1.677,,,,,,,,,,,,,,,
1404.0,1404.0,BT,2023-11-13,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1405.0,1405.0,BT,2023-11-15,0.0,1.0,0.0,,,,,,,,,,,,,,,
1406.0,1406.0,BT,2023-11-21,0.993,1.0,0.993,,,,,,,,,,,,,,,
1407.0,1407.0,BT,2023-11-23,0.0,1.0,0.0,,,,,,,,,,,,,,,
1408.0,1408.0,BT,2023-12-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1409.0,1409.0,BT,2023-12-11,-0.757,1.0,0.757,,,,,,,,,,,,,,,
1410.0,1410.0,BT,2023-12-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1411.0,1411.0,BT,2023-12-31,0.469,1.0,0.469,,,,,,,,,,,,,,,
1412.0,1412.0,BT,2024-01-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1413.0,1413.0,BT,2024-01-04,-0.1169999999999999,2.0,1.766,,,,,,,,,,,,,,,
1414.0,1414.0,BT,2024-01-19,1.0,1.0,1.0,,,,,,,,,,,,,,,
1415.0,1415.0,BT,2024-01-20,0.3319999999999999,2.0,1.336,,,,,,,,,,,,,,,
1416.0,1416.0,BT,2024-01-23,0.1133333333333333,3.0,1.66,,,,,,,,,,,,,,,
1417.0,1417.0,BT,2024-01-25,-0.326,2.0,0.652,,,,,,,,,,,,,,,
1418.0,1418.0,BT,2024-01-31,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1419.0,1419.0,BT,2024-02-01,0.0,1.0,0.0,,,,,,,,,,,,,,,
1420.0,1420.0,BT,2024-02-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1421.0,1421.0,BT,2024-02-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1422.0,1422.0,BT,2024-02-07,-0.765,1.0,0.765,,,,,,,,,,,,,,,
1423.0,1423.0,BT,2024-02-08,0.0,1.0,0.0,,,,,,,,,,,,,,,
1424.0,1424.0,BT,2024-02-15,-0.775,1.0,0.775,,,,,,,,,,,,,,,
1425.0,1425.0,BT,2024-02-16,-0.588,1.0,0.588,,,,,,,,,,,,,,,
1426.0,1426.0,BT,2024-02-27,0.676,1.0,0.676,,,,,,,,,,,,,,,
1427.0,1427.0,BT,2024-02-28,1.0,1.0,1.0,,,,,,,,,,,,,,,
1428.0,1428.0,BT,2024-03-06,0.253,2.0,0.506,,,,,,,,,,,,,,,
1429.0,1429.0,BT,2024-03-19,0.424,1.0,0.424,,,,,,,,,,,,,,,
1430.0,1430.0,BT,2024-03-21,0.63,1.0,0.63,,,,,,,,,,,,,,,
1431.0,1431.0,BT,2024-03-25,0.0,1.0,0.0,,,,,,,,,,,,,,,
1432.0,1432.0,BT,2024-04-01,0.7815,2.0,1.563,,,,,,,,,,,,,,,
1433.0,1433.0,BT,2024-04-02,1.0,1.0,1.0,,,,,,,,,,,,,,,
1434.0,1434.0,BT,2024-04-03,-0.771,1.0,0.771,,,,,,,,,,,,,,,
1435.0,1435.0,BT,2024-04-15,0.708,1.0,0.708,,,,,,,,,,,,,,,
1436.0,1436.0,BT,2024-04-18,1.0,1.0,1.0,,,,,,,,,,,,,,,
1437.0,1437.0,BT,2024-04-19,0.293,2.0,1.414,,,,,,,,,,,,,,,
1438.0,1438.0,BT,2024-04-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
1439.0,1439.0,BT,2024-04-30,-0.1584999999999999,2.0,1.683,,,,,,,,,,,,,,,
1440.0,1440.0,BT,2024-05-13,-0.665,1.0,0.665,,,,,,,,,,,,,,,
1441.0,1441.0,BT,2024-05-21,0.587,1.0,0.587,,,,,,,,,,,,,,,
1442.0,1442.0,BT,2024-05-22,0.0,1.0,0.0,,,,,,,,,,,,,,,
1443.0,1443.0,BT,2024-05-23,0.0,1.0,0.0,,,,,,,,,,,,,,,
1444.0,1444.0,BT,2024-05-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
1445.0,1445.0,BT,2024-05-30,1.0,1.0,1.0,,,,,,,,,,,,,,,
1446.0,1446.0,BT,2024-06-07,-0.473,1.0,0.473,,,,,,,,,,,,,,,
1447.0,1447.0,BT,2024-06-12,0.0,1.0,0.0,,,,,,,,,,,,,,,
1448.0,1448.0,BT,2024-06-20,1.0,1.0,1.0,,,,,,,,,,,,,,,
1449.0,1449.0,BT,2024-06-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
1450.0,1450.0,BT,2024-07-02,-0.996,1.0,0.996,,,,,,,,,,,,,,,
1451.0,1451.0,BT,2024-07-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
1452.0,1452.0,BT,2024-07-04,1.0,1.0,1.0,,,,,,,,,,,,,,,
1453.0,1453.0,BT,2024-07-08,-0.834,1.0,0.834,,,,,,,,,,,,,,,
1454.0,1454.0,BT,2024-07-09,0.661,1.0,0.661,,,,,,,,,,,,,,,
1455.0,1455.0,BT,2024-07-19,1.0,1.0,1.0,,,,,,,,,,,,,,,
1456.0,1456.0,BT,2024-07-22,-0.615,1.0,0.615,,,,,,,,,,,,,,,
1457.0,1457.0,BT,2024-07-26,0.0,1.0,0.0,,,,,,,,,,,,,,,
1458.0,1458.0,BT,2024-07-31,-0.959,1.0,0.959,,,,,,,,,,,,,,,
1459.0,1459.0,BT,2024-08-09,0.2405,2.0,0.481,,,,,,,,,,,,,,,
1460.0,1460.0,BT,2024-08-13,1.0,1.0,1.0,,,,,,,,,,,,,,,
1461.0,1461.0,BT,2024-08-22,-0.775,1.0,0.775,,,,,,,,,,,,,,,
1462.0,1462.0,BT,2024-08-27,1.0,1.0,1.0,,,,,,,,,,,,,,,
1463.0,1463.0,BT,2024-08-28,0.98,1.0,0.98,,,,,,,,,,,,,,,
1464.0,1464.0,BT,2024-09-03,1.0,2.0,2.0,,,,,,,,,,,,,,,
1465.0,1465.0,BT,2024-09-05,0.78,1.0,0.78,,,,,,,,,,,,,,,
1466.0,1466.0,BT,2024-09-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1467.0,1467.0,BT,2024-09-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1468.0,1468.0,BT,2024-10-07,0.0,1.0,0.0,,,,,,,,,,,,,,,
1469.0,1469.0,BT,2024-10-08,0.0,1.0,0.0,,,,,,,,,,,,,,,
1470.0,1470.0,BT,2024-10-14,0.0,1.0,0.0,,,,,,,,,,,,,,,
1471.0,1471.0,BT,2024-10-16,0.407,1.0,0.407,,,,,,,,,,,,,,,
1472.0,1472.0,BT,2024-10-17,-0.613,1.0,0.613,,,,,,,,,,,,,,,
1473.0,1473.0,BT,2024-10-18,0.133,2.0,1.734,,,,,,,,,,,,,,,
1474.0,1474.0,BT,2024-10-25,-0.692,1.0,0.692,,,,,,,,,,,,,,,
1475.0,1475.0,BT,2024-11-01,1.0,1.0,1.0,,,,,,,,,,,,,,,
1476.0,1476.0,BT,2024-11-05,-0.985,1.0,0.985,,,,,,,,,,,,,,,
1477.0,1477.0,BT,2024-11-12,0.671,1.0,0.671,,,,,,,,,,,,,,,
1478.0,1478.0,BT,2024-11-20,-0.67,1.0,0.67,,,,,,,,,,,,,,,
1479.0,1479.0,BT,2024-11-29,0.711,1.0,0.711,,,,,,,,,,,,,,,
1480.0,1480.0,BT,2024-12-05,0.768,1.0,0.768,,,,,,,,,,,,,,,
1481.0,1481.0,BT,2024-12-12,1.0,1.0,1.0,,,,,,,,,,,,,,,
1482.0,1482.0,BT,2024-12-18,-0.778,1.0,0.778,,,,,,,,,,,,,,,
1483.0,1483.0,BT,2024-12-19,-0.675,1.0,0.675,,,,,,,,,,,,,,,
1484.0,1484.0,BT,2025-01-02,-0.682,1.0,0.682,,,,,,,,,,,,,,,
1485.0,1485.0,BT,2025-01-03,-0.642,1.0,0.642,,,,,,,,,,,,,,,
1486.0,1486.0,BT,2025-01-07,0.72,1.0,0.72,,,,,,,,,,,,,,,
1487.0,1487.0,BT,2025-01-10,0.6515,2.0,1.303,,,,,,,,,,,,,,,
1488.0,1488.0,BT,2025-01-21,-0.525,1.0,0.525,,,,,,,,,,,,,,,
1489.0,1489.0,BT,2025-01-22,-0.679,1.0,0.679,,,,,,,,,,,,,,,
1490.0,1490.0,BT,2025-01-24,0.0,1.0,0.0,,,,,,,,,,,,,,,
1491.0,1491.0,BT,2025-01-27,-0.9475,2.0,1.895,,,,,,,,,,,,,,,
1492.0,1492.0,BT,2025-01-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1493.0,1493.0,BT,2025-01-29,1.0,1.0,1.0,,,,,,,,,,,,,,,
1494.0,1494.0,BT,2025-01-31,0.0,1.0,0.0,,,,,,,,,,,,,,,
1495.0,1495.0,BT,2025-02-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
1496.0,1496.0,BT,2025-02-05,0.527,1.0,0.527,,,,,,,,,,,,,,,
1497.0,1497.0,BT,2025-02-10,0.0,1.0,0.0,,,,,,,,,,,,,,,
1498.0,1498.0,BT,2025-02-11,0.0,1.0,0.0,,,,,,,,,,,,,,,
1499.0,1499.0,BT,2025-02-12,0.0,1.0,0.0,,,,,,,,,,,,,,,
1500.0,1500.0,BT,2025-02-17,0.68,1.0,0.68,,,,,,,,,,,,,,,
1501.0,1501.0,BT,2025-02-28,-0.47,1.0,0.47,,,,,,,,,,,,,,,
1502.0,1502.0,BT,2025-03-03,0.467,1.0,0.467,,,,,,,,,,,,,,,
1503.0,1503.0,BT,2025-03-13,-0.72,1.0,0.72,,,,,,,,,,,,,,,
1504.0,1504.0,BT,2025-03-19,0.0,1.0,0.0,,,,,,,,,,,,,,,
1505.0,1505.0,BT,2025-03-26,0.6032500000000001,4.0,2.4130000000000003,,,,,,,,,,,,,,,
1506.0,1506.0,BT,2025-04-16,1.0,1.0,1.0,,,,,,,,,,,,,,,
1507.0,1507.0,BT,2025-04-17,0.881,1.0,0.881,,,,,,,,,,,,,,,
1508.0,1508.0,BT,2025-04-21,0.0,1.0,0.0,,,,,,,,,,,,,,,
1509.0,1509.0,BT,2025-04-22,-0.544,1.0,0.544,,,,,,,,,,,,,,,
1510.0,1510.0,BT,2025-04-24,1.0,1.0,1.0,,,,,,,,,,,,,,,
1511.0,1511.0,BT,2025-04-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
1512.0,1512.0,BT,2025-05-05,0.7745,2.0,1.549,,,,,,,,,,,,,,,
1513.0,1513.0,BT,2025-05-06,0.89,2.0,1.78,,,,,,,,,,,,,,,
1514.0,1514.0,BT,2025-05-09,-0.768,1.0,0.768,,,,,,,,,,,,,,,
