VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity
ATTIJARI BANK,2021-01-04,-1.0,1,1.0
ATTIJARI BANK,2021-01-05,-1.0,1,1.0
ATTIJARI BANK,2021-01-18,0.375,1,0.375
ATTIJARI BANK,2021-01-26,0.958,1,0.958
ATTIJARI BANK,2021-01-27,-0.561,1,0.561
ATTIJARI BANK,2021-01-31,1.0,1,1.0
ATTIJARI BANK,2021-02-02,0.771,1,0.771
ATTIJARI BANK,2021-02-08,-1.0,1,1.0
ATTIJARI BANK,2021-02-10,0.379,1,0.379
ATTIJARI BANK,2021-02-11,0.0,1,0.0
ATTIJARI BANK,2021-02-12,-1.0,1,1.0
ATTIJARI BANK,2021-02-15,0.717,2,1.434
ATTIJARI BANK,2021-02-18,0.0,2,0.0
ATTIJARI BANK,2021-03-15,-0.741,1,0.741
ATTIJARI BANK,2021-03-24,-1.0,1,1.0
ATTIJARI BANK,2021-03-26,-1.0,1,1.0
ATTIJARI BANK,2021-03-29,-0.009500000000000008,2,1.5030000000000001
ATTIJARI BANK,2021-04-02,0.978,1,0.978
ATTIJARI BANK,2021-04-05,0.686,1,0.686
ATTIJARI BANK,2021-04-12,-0.02200000000000002,2,1.956
ATTIJARI BANK,2021-04-19,0.823,2,1.646
ATTIJARI BANK,2021-04-30,0.76,1,0.76
ATTIJARI BANK,2021-05-06,0.729,1,0.729
ATTIJARI BANK,2021-05-07,0.481,1,0.481
ATTIJARI BANK,2021-05-24,0.271,2,0.542
ATTIJARI BANK,2021-06-05,0.0,1,0.0
ATTIJARI BANK,2021-07-01,0.67,1,0.67
ATTIJARI BANK,2021-07-08,0.0,1,0.0
ATTIJARI BANK,2021-07-15,0.5003333333333333,3,1.501
ATTIJARI BANK,2021-07-27,1.0,1,1.0
ATTIJARI BANK,2021-08-31,0.918,1,0.918
ATTIJARI BANK,2021-09-07,0.778,1,0.778
ATTIJARI BANK,2021-09-09,-0.893,1,0.893
ATTIJARI BANK,2021-09-13,0.965,1,0.965
ATTIJARI BANK,2021-09-21,0.637,1,0.637
ATTIJARI BANK,2021-09-23,-1.0,1,1.0
ATTIJARI BANK,2021-10-21,0.664,1,0.664
ATTIJARI BANK,2021-10-27,0.403,2,0.806
ATTIJARI BANK,2021-11-04,-1.0,1,1.0
ATTIJARI BANK,2021-11-15,0.946,1,0.946
ATTIJARI BANK,2021-11-25,-0.769,1,0.769
ATTIJARI BANK,2021-12-09,0.681,1,0.681
ATTIJARI BANK,2021-12-15,0.72,1,0.72
ATTIJARI BANK,2021-12-24,0.607,1,0.607
ATTIJARI BANK,2022-01-03,-0.771,1,0.771
ATTIJARI BANK,2022-01-04,-1.0,1,1.0
ATTIJARI BANK,2022-01-06,-1.0,1,1.0
ATTIJARI BANK,2022-01-07,0.0,1,0.0
ATTIJARI BANK,2022-01-17,0.981,1,0.981
ATTIJARI BANK,2022-01-22,1.0,1,1.0
ATTIJARI BANK,2022-02-01,-0.761,1,0.761
ATTIJARI BANK,2022-02-02,-0.526,1,0.526
ATTIJARI BANK,2022-02-13,0.43,1,0.43
ATTIJARI BANK,2022-02-14,-0.767,1,0.767
ATTIJARI BANK,2022-02-17,-1.0,1,1.0
ATTIJARI BANK,2022-02-24,0.0,1,0.0
ATTIJARI BANK,2022-03-28,0.764,2,1.528
ATTIJARI BANK,2022-03-30,1.0,1,1.0
ATTIJARI BANK,2022-03-31,1.0,1,1.0
ATTIJARI BANK,2022-04-04,-0.0005000000000000004,2,1.999
ATTIJARI BANK,2022-04-05,-1.0,1,1.0
ATTIJARI BANK,2022-04-13,0.76,1,0.76
ATTIJARI BANK,2022-04-20,1.0,1,1.0
ATTIJARI BANK,2022-05-17,0.978,1,0.978
ATTIJARI BANK,2022-05-19,0.5,2,1.0
ATTIJARI BANK,2022-06-10,-0.514,1,0.514
ATTIJARI BANK,2022-06-16,0.318,2,0.636
ATTIJARI BANK,2022-06-20,0.0,1,0.0
ATTIJARI BANK,2022-06-30,0.0,1,0.0
ATTIJARI BANK,2022-07-07,0.748,1,0.748
ATTIJARI BANK,2022-07-21,1.0,1,1.0
ATTIJARI BANK,2022-07-22,-0.258,2,0.516
ATTIJARI BANK,2022-08-10,-0.937,1,0.937
ATTIJARI BANK,2022-08-23,0.859,1,0.859
ATTIJARI BANK,2022-08-26,1.0,1,1.0
ATTIJARI BANK,2022-09-15,0.0,1,0.0
ATTIJARI BANK,2022-09-19,-0.717,1,0.717
ATTIJARI BANK,2022-10-05,0.0,1,0.0
ATTIJARI BANK,2022-10-10,0.525,1,0.525
ATTIJARI BANK,2022-10-18,-0.769,1,0.769
ATTIJARI BANK,2022-10-19,-0.615,1,0.615
ATTIJARI BANK,2022-10-21,-0.1945,2,0.389
ATTIJARI BANK,2022-10-27,-0.925,1,0.925
ATTIJARI BANK,2022-11-11,0.0,1,0.0
ATTIJARI BANK,2022-11-14,0.0,1,0.0
ATTIJARI BANK,2022-11-19,-1.0,1,1.0
ATTIJARI BANK,2022-12-15,0.04149999999999998,2,1.879
ATTIJARI BANK,2022-12-20,-0.8223333333333334,3,2.467
ATTIJARI BANK,2022-12-21,-1.0,1,1.0
ATTIJARI BANK,2022-12-27,-1.0,1,1.0
ATTIJARI BANK,2023-01-02,0.0,1,0.0
ATTIJARI BANK,2023-01-04,-1.0,1,1.0
ATTIJARI BANK,2023-01-10,-0.749,1,0.749
ATTIJARI BANK,2023-01-11,0.653,1,0.653
ATTIJARI BANK,2023-01-12,-0.993,2,1.986
ATTIJARI BANK,2023-01-17,-1.0,1,1.0
ATTIJARI BANK,2023-01-18,-0.8365,2,1.673
ATTIJARI BANK,2023-01-20,0.11866666666666666,3,1.6440000000000001
ATTIJARI BANK,2023-01-24,-1.0,1,1.0
ATTIJARI BANK,2023-01-30,-1.0,1,1.0
ATTIJARI BANK,2023-02-06,-1.0,1,1.0
ATTIJARI BANK,2023-02-13,0.972,1,0.972
ATTIJARI BANK,2023-02-14,-0.199,2,1.4220000000000002
ATTIJARI BANK,2023-02-15,-0.25833333333333336,3,0.775
ATTIJARI BANK,2023-02-16,0.7284999999999999,2,1.4569999999999999
ATTIJARI BANK,2023-02-17,0.873,1,0.873
ATTIJARI BANK,2023-02-20,-1.0,1,1.0
ATTIJARI BANK,2023-02-22,-1.0,1,1.0
ATTIJARI BANK,2023-02-23,-1.0,1,1.0
ATTIJARI BANK,2023-02-24,-0.773,1,0.773
ATTIJARI BANK,2023-02-27,-0.5923333333333334,3,1.7770000000000001
ATTIJARI BANK,2023-03-07,-0.827,1,0.827
ATTIJARI BANK,2023-03-08,-1.0,1,1.0
ATTIJARI BANK,2023-03-12,0.403,1,0.403
ATTIJARI BANK,2023-03-13,0.0,1,0.0
ATTIJARI BANK,2023-03-17,-1.0,1,1.0
ATTIJARI BANK,2023-03-21,0.9884999999999999,2,1.9769999999999999
ATTIJARI BANK,2023-03-22,-0.776,1,0.776
ATTIJARI BANK,2023-03-24,0.448,1,0.448
ATTIJARI BANK,2023-04-03,0.5885,4,3.646
ATTIJARI BANK,2023-04-05,-0.53,1,0.53
ATTIJARI BANK,2023-04-06,-0.741,1,0.741
ATTIJARI BANK,2023-04-07,1.0,1,1.0
ATTIJARI BANK,2023-04-10,-0.811,1,0.811
ATTIJARI BANK,2023-04-19,0.30666666666666664,3,2.2279999999999998
ATTIJARI BANK,2023-04-24,-1.0,1,1.0
ATTIJARI BANK,2023-04-26,0.771,1,0.771
ATTIJARI BANK,2023-04-28,-1.0,1,1.0
ATTIJARI BANK,2023-05-03,-1.0,1,1.0
ATTIJARI BANK,2023-05-08,0.051000000000000045,2,1.272
ATTIJARI BANK,2023-05-10,-1.0,1,1.0
ATTIJARI BANK,2023-05-15,0.954,1,0.954
ATTIJARI BANK,2023-05-17,-0.496,1,0.496
ATTIJARI BANK,2023-05-19,-0.677,1,0.677
ATTIJARI BANK,2023-05-22,-0.3195,2,0.639
ATTIJARI BANK,2023-05-25,-0.374,1,0.374
ATTIJARI BANK,2023-05-30,-1.0,1,1.0
ATTIJARI BANK,2023-05-31,0.459,1,0.459
ATTIJARI BANK,2023-06-01,-1.0,1,1.0
ATTIJARI BANK,2023-06-02,-0.776,1,0.776
ATTIJARI BANK,2023-06-05,-0.759,1,0.759
ATTIJARI BANK,2023-06-06,-1.0,1,1.0
ATTIJARI BANK,2023-06-09,-0.769,1,0.769
ATTIJARI BANK,2023-06-16,-0.903,1,0.903
ATTIJARI BANK,2023-06-20,-0.717,1,0.717
ATTIJARI BANK,2023-06-22,-0.718,1,0.718
ATTIJARI BANK,2023-07-05,0.488,1,0.488
ATTIJARI BANK,2023-07-06,-0.769,1,0.769
ATTIJARI BANK,2023-07-10,0.648,1,0.648
ATTIJARI BANK,2023-07-11,0.0,1,0.0
ATTIJARI BANK,2023-07-14,-0.775,1,0.775
ATTIJARI BANK,2023-07-15,0.0,1,0.0
ATTIJARI BANK,2023-07-17,0.501,1,0.501
ATTIJARI BANK,2023-07-18,0.181,2,1.638
ATTIJARI BANK,2023-07-24,-0.536,1,0.536
ATTIJARI BANK,2023-07-26,0.0685,2,1.187
ATTIJARI BANK,2023-07-27,0.0,1,0.0
ATTIJARI BANK,2023-08-03,-0.9685,2,1.937
ATTIJARI BANK,2023-08-07,-1.0,1,1.0
ATTIJARI BANK,2023-08-18,-0.6735,2,1.347
ATTIJARI BANK,2023-08-23,0.0,1,0.0
ATTIJARI BANK,2023-08-28,0.4736666666666667,3,2.5789999999999997
ATTIJARI BANK,2023-08-30,0.68,1,0.68
ATTIJARI BANK,2023-08-31,0.0,2,0.0
ATTIJARI BANK,2023-09-01,0.4295,2,0.859
ATTIJARI BANK,2023-09-04,-0.68,1,0.68
ATTIJARI BANK,2023-09-15,-1.0,1,1.0
ATTIJARI BANK,2023-09-18,-0.779,1,0.779
ATTIJARI BANK,2023-09-20,1.0,1,1.0
ATTIJARI BANK,2023-09-21,-1.0,1,1.0
ATTIJARI BANK,2023-09-22,-1.0,2,2.0
ATTIJARI BANK,2023-09-25,-1.0,1,1.0
ATTIJARI BANK,2023-09-26,-1.0,1,1.0
ATTIJARI BANK,2023-10-03,-1.0,1,1.0
ATTIJARI BANK,2023-10-04,-0.131,2,1.738
ATTIJARI BANK,2023-10-05,0.482,1,0.482
ATTIJARI BANK,2023-10-06,0.689,1,0.689
ATTIJARI BANK,2023-10-11,-0.442,3,2.674
ATTIJARI BANK,2023-10-12,0.0,1,0.0
ATTIJARI BANK,2023-10-13,-0.639,1,0.639
ATTIJARI BANK,2023-10-23,0.15599999999999997,2,1.6520000000000001
ATTIJARI BANK,2023-11-13,-1.0,1,1.0
ATTIJARI BANK,2023-11-14,-1.0,1,1.0
ATTIJARI BANK,2023-11-16,0.0,2,0.0
ATTIJARI BANK,2023-11-27,0.577,1,0.577
ATTIJARI BANK,2023-11-28,0.976,1,0.976
ATTIJARI BANK,2023-12-01,1.0,1,1.0
ATTIJARI BANK,2023-12-04,-0.772,1,0.772
ATTIJARI BANK,2023-12-07,0.0,2,0.0
ATTIJARI BANK,2023-12-18,-0.769,1,0.769
ATTIJARI BANK,2023-12-19,-1.0,1,1.0
ATTIJARI BANK,2023-12-21,0.5,2,1.0
ATTIJARI BANK,2023-12-25,-1.0,1,1.0
ATTIJARI BANK,2023-12-26,-1.0,1,1.0
ATTIJARI BANK,2023-12-31,0.469,1,0.469
ATTIJARI BANK,2024-01-02,-0.89,3,2.67
ATTIJARI BANK,2024-01-03,-1.0,1,1.0
ATTIJARI BANK,2024-01-04,-1.0,2,2.0
ATTIJARI BANK,2024-01-09,-0.11199999999999999,2,1.776
ATTIJARI BANK,2024-01-10,-0.9575,2,1.915
ATTIJARI BANK,2024-01-11,-0.776,1,0.776
ATTIJARI BANK,2024-01-12,-0.673,1,0.673
ATTIJARI BANK,2024-01-15,-0.775,1,0.775
ATTIJARI BANK,2024-01-16,-0.7010000000000001,2,1.4020000000000001
ATTIJARI BANK,2024-01-17,-1.0,1,1.0
ATTIJARI BANK,2024-01-20,-0.336,1,0.336
ATTIJARI BANK,2024-01-22,-0.882,2,1.764
ATTIJARI BANK,2024-01-23,0.174,2,1.6520000000000001
ATTIJARI BANK,2024-01-26,0.759,1,0.759
ATTIJARI BANK,2024-01-30,-1.0,1,1.0
ATTIJARI BANK,2024-02-01,1.0,1,1.0
ATTIJARI BANK,2024-02-07,0.4116666666666666,3,2.765
ATTIJARI BANK,2024-02-09,-0.5,2,1.0
ATTIJARI BANK,2024-02-16,0.1965,2,1.569
ATTIJARI BANK,2024-02-19,-0.5,2,1.0
ATTIJARI BANK,2024-02-28,-0.641,1,0.641
ATTIJARI BANK,2024-03-01,-0.5,2,1.0
ATTIJARI BANK,2024-03-08,-0.744,1,0.744
ATTIJARI BANK,2024-03-12,-1.0,1,1.0
ATTIJARI BANK,2024-03-19,-0.573,1,0.573
ATTIJARI BANK,2024-03-27,-0.751,1,0.751
ATTIJARI BANK,2024-03-28,-0.673,1,0.673
ATTIJARI BANK,2024-03-29,0.706,1,0.706
ATTIJARI BANK,2024-04-02,-0.953,1,0.953
ATTIJARI BANK,2024-04-03,-0.771,1,0.771
ATTIJARI BANK,2024-04-04,0.864,3,2.592
ATTIJARI BANK,2024-04-05,0.7383333333333333,3,2.215
ATTIJARI BANK,2024-04-06,0.0,1,0.0
ATTIJARI BANK,2024-04-08,-0.632,1,0.632
ATTIJARI BANK,2024-04-15,0.749,1,0.749
ATTIJARI BANK,2024-04-19,0.16749999999999998,2,1.665
ATTIJARI BANK,2024-04-25,0.748,1,0.748
ATTIJARI BANK,2024-04-29,0.771,1,0.771
ATTIJARI BANK,2024-04-30,-0.2673333333333333,3,2.344
ATTIJARI BANK,2024-05-03,0.8915,2,1.783
ATTIJARI BANK,2024-05-09,1.0,1,1.0
ATTIJARI BANK,2024-05-10,-0.652,1,0.652
ATTIJARI BANK,2024-05-20,0.3393333333333333,3,1.898
ATTIJARI BANK,2024-05-23,-0.669,1,0.669
ATTIJARI BANK,2024-05-24,-0.677,1,0.677
ATTIJARI BANK,2024-06-05,0.653,1,0.653
ATTIJARI BANK,2024-06-06,-1.0,1,1.0
ATTIJARI BANK,2024-06-07,-0.473,1,0.473
ATTIJARI BANK,2024-06-10,-0.678,1,0.678
ATTIJARI BANK,2024-06-11,0.614,1,0.614
ATTIJARI BANK,2024-06-28,0.997,1,0.997
ATTIJARI BANK,2024-07-01,-0.695,1,0.695
ATTIJARI BANK,2024-07-03,0.0,1,0.0
ATTIJARI BANK,2024-07-09,0.661,1,0.661
ATTIJARI BANK,2024-07-16,-1.0,1,1.0
ATTIJARI BANK,2024-07-22,1.0,1,1.0
ATTIJARI BANK,2024-07-23,1.0,1,1.0
ATTIJARI BANK,2024-07-24,0.598,1,0.598
ATTIJARI BANK,2024-07-30,0.405,1,0.405
ATTIJARI BANK,2024-08-01,-1.0,1,1.0
ATTIJARI BANK,2024-08-07,-1.0,1,1.0
ATTIJARI BANK,2024-08-12,-1.0,1,1.0
ATTIJARI BANK,2024-08-22,-0.74,1,0.74
ATTIJARI BANK,2024-08-26,0.73,2,1.46
ATTIJARI BANK,2024-08-27,-1.0,1,1.0
ATTIJARI BANK,2024-08-30,-0.677,1,0.677
ATTIJARI BANK,2024-09-03,1.0,2,2.0
ATTIJARI BANK,2024-09-05,-1.0,1,1.0
ATTIJARI BANK,2024-09-12,-1.0,1,1.0
ATTIJARI BANK,2024-09-17,-1.0,1,1.0
ATTIJARI BANK,2024-09-18,-1.0,1,1.0
ATTIJARI BANK,2024-09-26,-0.68,1,0.68
ATTIJARI BANK,2024-10-02,-1.0,1,1.0
ATTIJARI BANK,2024-10-04,-1.0,1,1.0
ATTIJARI BANK,2024-10-07,-1.0,1,1.0
ATTIJARI BANK,2024-10-10,0.631,1,0.631
ATTIJARI BANK,2024-10-16,-1.0,1,1.0
ATTIJARI BANK,2024-10-18,-1.0,1,1.0
ATTIJARI BANK,2024-10-21,0.15949999999999998,2,1.681
ATTIJARI BANK,2024-11-01,-0.741,1,0.741
ATTIJARI BANK,2024-11-05,-0.985,1,0.985
ATTIJARI BANK,2024-11-07,-0.753,1,0.753
ATTIJARI BANK,2024-11-08,-0.765,1,0.765
ATTIJARI BANK,2024-11-12,-0.778,1,0.778
ATTIJARI BANK,2024-11-14,-1.0,1,1.0
ATTIJARI BANK,2024-11-15,-0.775,1,0.775
ATTIJARI BANK,2024-11-18,-0.622,1,0.622
ATTIJARI BANK,2024-11-19,-0.445,1,0.445
ATTIJARI BANK,2024-11-20,-0.67,1,0.67
ATTIJARI BANK,2024-11-22,-0.776,1,0.776
ATTIJARI BANK,2024-11-26,-0.675,1,0.675
ATTIJARI BANK,2024-12-03,-0.776,1,0.776
ATTIJARI BANK,2024-12-05,-0.414,1,0.414
ATTIJARI BANK,2024-12-10,-0.646,1,0.646
ATTIJARI BANK,2024-12-13,-0.772,1,0.772
ATTIJARI BANK,2024-12-18,-0.778,1,0.778
ATTIJARI BANK,2024-12-19,-0.675,1,0.675
ATTIJARI BANK,2024-12-20,-0.768,1,0.768
ATTIJARI BANK,2024-12-30,-0.485,1,0.485
ATTIJARI BANK,2025-01-02,-0.2866666666666667,3,2.0140000000000002
ATTIJARI BANK,2025-01-03,-0.821,2,1.642
ATTIJARI BANK,2025-01-06,-1.0,1,1.0
ATTIJARI BANK,2025-01-10,-0.649,1,0.649
ATTIJARI BANK,2025-01-13,-0.475,1,0.475
ATTIJARI BANK,2025-01-14,-0.563,1,0.563
ATTIJARI BANK,2025-01-15,0.623,1,0.623
ATTIJARI BANK,2025-01-16,-1.0,1,1.0
ATTIJARI BANK,2025-01-21,-0.5425,2,1.085
ATTIJARI BANK,2025-01-22,0.16899999999999998,2,1.662
ATTIJARI BANK,2025-01-23,-0.681,1,0.681
ATTIJARI BANK,2025-01-24,-0.677,1,0.677
ATTIJARI BANK,2025-01-27,-1.0,1,1.0
ATTIJARI BANK,2025-01-30,-0.437,1,0.437
ATTIJARI BANK,2025-01-31,0.445,1,0.445
ATTIJARI BANK,2025-02-03,0.0,1,0.0
ATTIJARI BANK,2025-02-10,0.976,2,1.952
ATTIJARI BANK,2025-02-11,-0.677,1,0.677
ATTIJARI BANK,2025-02-12,-0.675,1,0.675
ATTIJARI BANK,2025-02-14,0.0,1,0.0
ATTIJARI BANK,2025-02-18,-0.517,1,0.517
ATTIJARI BANK,2025-02-19,-0.961,1,0.961
ATTIJARI BANK,2025-02-21,-0.678,1,0.678
ATTIJARI BANK,2025-02-24,-0.57,1,0.57
ATTIJARI BANK,2025-02-25,-0.773,1,0.773
ATTIJARI BANK,2025-02-26,-0.681,1,0.681
ATTIJARI BANK,2025-02-27,-0.651,1,0.651
ATTIJARI BANK,2025-02-28,-1.0,1,1.0
ATTIJARI BANK,2025-03-03,-1.0,1,1.0
ATTIJARI BANK,2025-03-04,0.694,1,0.694
ATTIJARI BANK,2025-03-06,-0.855,1,0.855
ATTIJARI BANK,2025-03-07,-0.012500000000000011,2,1.975
ATTIJARI BANK,2025-03-10,-0.643,1,0.643
ATTIJARI BANK,2025-03-11,0.324,3,2.972
ATTIJARI BANK,2025-03-12,0.16299999999999998,2,1.674
ATTIJARI BANK,2025-03-13,-0.673,1,0.673
ATTIJARI BANK,2025-03-14,0.10400000000000004,2,1.6139999999999999
ATTIJARI BANK,2025-03-17,0.746,1,0.746
ATTIJARI BANK,2025-03-18,-0.544,1,0.544
ATTIJARI BANK,2025-03-21,-0.466,1,0.466
ATTIJARI BANK,2025-03-24,-1.0,1,1.0
ATTIJARI BANK,2025-03-25,-0.763,1,0.763
ATTIJARI BANK,2025-03-26,0.682,1,0.682
ATTIJARI BANK,2025-03-27,-0.663,1,0.663
ATTIJARI BANK,2025-03-28,-1.0,1,1.0
ATTIJARI BANK,2025-04-02,-0.976,1,0.976
ATTIJARI BANK,2025-04-03,-0.678,1,0.678
ATTIJARI BANK,2025-04-04,-0.624,2,1.248
ATTIJARI BANK,2025-04-08,0.16299999999999998,2,1.674
ATTIJARI BANK,2025-04-10,-0.916,1,0.916
ATTIJARI BANK,2025-04-11,-0.649,1,0.649
ATTIJARI BANK,2025-04-19,-0.48250000000000004,2,0.9650000000000001
ATTIJARI BANK,2025-04-21,-0.677,1,0.677
ATTIJARI BANK,2025-04-22,1.0,1,1.0
ATTIJARI BANK,2025-04-25,-1.0,1,1.0
ATTIJARI BANK,2025-04-28,-0.648,1,0.648
ATTIJARI BANK,2025-04-29,0.713,1,0.713
ATTIJARI BANK,2025-04-30,-0.676,1,0.676
ATTIJARI BANK,2025-05-05,0.92,1,0.92
ATTIJARI BANK,2025-05-09,-0.768,1,0.768
ATTIJARI BANK,2025-05-15,-0.41,1,0.41
ATTIJARI BANK,2025-05-16,-0.673,1,0.673
ATTIJARI BANK,2025-05-20,-0.911,2,1.822
ATTIJARI BANK,2025-05-27,-0.673,1,0.673
ATTIJARI BANK,2025-06-03,0.969,1,0.969
ATTIJARI BANK,2025-06-04,0.715,1,0.715
ATTIJARI BANK,2025-06-05,-0.432,1,0.432
ATTIJARI BANK,2025-06-10,0.132,2,1.736
ATTIJARI BANK,2025-06-11,-1.0,1,1.0
ATTIJARI BANK,2025-06-12,1.0,1,1.0
ATTIJARI BANK,2025-06-13,-0.677,1,0.677
ATTIJARI BANK,2025-06-16,-1.0,1,1.0
ATTIJARI BANK,2025-06-20,-0.677,1,0.677
ATTIJARI BANK,2025-06-24,-1.0,1,1.0
ATTIJARI BANK,2025-06-25,-0.68,1,0.68
ATTIJARI BANK,2025-07-01,0.17866666666666664,3,2.354
ATTIJARI BANK,2025-07-03,-0.74,1,0.74
ATTIJARI BANK,2025-07-11,-0.698,1,0.698
ATTIJARI BANK,2025-07-14,0.464,1,0.464
ATTIJARI BANK,2025-07-21,0.15849999999999997,2,1.677
ATTIJARI BANK,2025-07-30,-0.46,1,0.46
ATTIJARI BANK,2025-07-31,-0.676,1,0.676
ATTIJARI BANK,2025-08-01,-0.524,1,0.524
ATTIJARI BANK,2025-08-25,-0.639,1,0.639
ATTIJARI BANK,2025-08-27,1.0,1,1.0
ATTIJARI BANK,2025-08-28,0.0,2,2.0
ATTIJARI BANK,2025-09-03,-0.5,2,1.0
ATTIJARI BANK,2025-09-10,-1.0,1,1.0
ATTIJARI BANK,2025-09-11,-0.659,1,0.659
ATTIJARI BANK,2025-09-18,-0.09949999999999998,2,0.973
ATTIJARI BANK,2025-10-03,-1.0,1,1.0
ATTIJARI BANK,2025-10-07,-0.524,1,0.524
ATTIJARI BANK,2025-10-09,0.658,1,0.658
ATTIJARI BANK,2025-10-10,-0.672,1,0.672
ATTIJARI BANK,2025-10-13,-0.755,1,0.755
ATTIJARI BANK,2025-10-17,-0.815,1,0.815
ATTIJARI BANK,2025-10-20,-0.68075,4,2.723
ATTIJARI BANK,2025-10-21,1.0,1,1.0
ATTIJARI BANK,2025-10-24,-1.0,1,1.0
ATTIJARI BANK,2025-10-27,-0.3075,2,0.615
ATTIJARI BANK,2025-10-30,-0.677,1,0.677
ATTIJARI BANK,2025-11-03,-0.946,1,0.946
ATTIJARI BANK,2025-11-06,-1.0,1,1.0
ATTIJARI BANK,2025-11-07,-1.0,1,1.0
ATTIJARI BANK,2025-11-13,-0.995,1,0.995
ATTIJARI BANK,2025-11-14,-0.463,1,0.463
ATTIJARI BANK,2025-11-20,-0.559,2,1.118
ATTIJARI BANK,2025-11-24,0.2303333333333333,3,2.691
ATTIJARI BANK,2025-12-08,-1.0,1,1.0
ATTIJARI BANK,2025-12-12,-1.0,1,1.0
ATTIJARI BANK,2025-12-22,-0.941,1,0.941
ATTIJARI BANK,2025-12-24,0.675,1,0.675
ATTIJARI BANK,2025-12-26,0.907,2,1.814
ATTIJARI BANK,2025-12-29,-0.5880000000000001,2,1.1760000000000002
BIAT,2021-01-04,-1.0,1,1.0
BIAT,2021-01-05,-1.0,1,1.0
BIAT,2021-01-07,-1.0,1,1.0
BIAT,2021-01-11,0.622,1,0.622
BIAT,2021-01-18,0.375,1,0.375
BIAT,2021-01-19,-0.827,1,0.827
BIAT,2021-01-21,-1.0,1,1.0
BIAT,2021-01-27,-1.0,1,1.0
BIAT,2021-01-29,0.0,1,0.0
BIAT,2021-01-31,1.0,1,1.0
BIAT,2021-02-04,-1.0,1,1.0
BIAT,2021-02-12,-1.0,1,1.0
BIAT,2021-02-18,0.0,1,0.0
BIAT,2021-02-19,-0.732,2,1.464
BIAT,2021-02-22,0.57,1,0.57
BIAT,2021-03-01,-0.775,1,0.775
BIAT,2021-03-02,0.708,1,0.708
BIAT,2021-03-04,0.596,1,0.596
BIAT,2021-03-08,0.444,1,0.444
BIAT,2021-03-12,0.0,1,0.0
BIAT,2021-03-15,-0.739,1,0.739
BIAT,2021-03-24,-1.0,1,1.0
BIAT,2021-04-02,0.0,1,0.0
BIAT,2021-04-05,-1.0,1,1.0
BIAT,2021-04-08,1.0,1,1.0
BIAT,2021-04-14,-1.0,1,1.0
BIAT,2021-04-21,-1.0,1,1.0
BIAT,2021-04-23,-0.3925,2,0.785
BIAT,2021-04-26,-0.586,1,0.586
BIAT,2021-04-29,-0.815,2,1.63
BIAT,2021-04-30,1.0,1,1.0
BIAT,2021-05-04,0.0,1,0.0
BIAT,2021-05-07,-1.0,1,1.0
BIAT,2021-05-17,0.498,1,0.498
BIAT,2021-05-19,-1.0,1,1.0
BIAT,2021-05-21,0.0,1,0.0
BIAT,2021-05-24,-0.10925000000000001,4,3.4370000000000003
BIAT,2021-05-26,-0.767,1,0.767
BIAT,2021-05-27,0.0,1,0.0
BIAT,2021-05-31,-0.774,1,0.774
BIAT,2021-06-07,0.767,1,0.767
BIAT,2021-06-21,0.0,1,0.0
BIAT,2021-06-23,-1.0,1,1.0
BIAT,2021-06-24,0.0,1,0.0
BIAT,2021-06-28,-1.0,1,1.0
BIAT,2021-07-01,0.67,1,0.67
BIAT,2021-07-05,0.685,1,0.685
BIAT,2021-07-12,-1.0,1,1.0
BIAT,2021-07-14,0.53,1,0.53
BIAT,2021-07-23,0.688,1,0.688
BIAT,2021-07-27,-0.675,1,0.675
BIAT,2021-07-30,0.0,1,0.0
BIAT,2021-09-02,0.86,1,0.86
BIAT,2021-09-03,1.0,1,1.0
BIAT,2021-09-17,0.765,1,0.765
BIAT,2021-09-23,-1.0,1,1.0
BIAT,2021-09-27,1.0,1,1.0
BIAT,2021-10-11,-1.0,1,1.0
BIAT,2021-10-20,0.0,1,0.0
BIAT,2021-10-21,-0.7225,2,1.445
BIAT,2021-10-27,0.01766666666666668,3,1.5590000000000002
BIAT,2021-11-25,-0.769,1,0.769
BIAT,2021-11-26,0.9,1,0.9
BIAT,2021-11-29,-1.0,1,1.0
BIAT,2021-12-15,0.0,1,0.0
BIAT,2021-12-16,0.8025,2,1.605
BIAT,2021-12-20,0.0,1,0.0
BIAT,2021-12-27,1.0,1,1.0
BIAT,2021-12-30,1.0,1,1.0
BIAT,2022-01-03,-0.771,1,0.771
BIAT,2022-01-06,-1.0,1,1.0
BIAT,2022-01-07,0.0,1,0.0
BIAT,2022-01-17,-0.009500000000000008,2,1.9809999999999999
BIAT,2022-01-27,1.0,1,1.0
BIAT,2022-01-28,-0.963,1,0.963
BIAT,2022-02-02,-0.526,1,0.526
BIAT,2022-02-11,0.0,1,0.0
BIAT,2022-02-13,0.43,1,0.43
BIAT,2022-02-17,-1.0,1,1.0
BIAT,2022-02-21,-1.0,1,1.0
BIAT,2022-03-02,0.03049999999999997,2,1.419
BIAT,2022-03-04,-0.381,2,0.762
BIAT,2022-03-21,1.0,1,1.0
BIAT,2022-03-28,0.775,1,0.775
BIAT,2022-04-01,-0.8555,2,1.711
BIAT,2022-04-04,0.10049999999999998,2,1.499
BIAT,2022-04-08,1.0,1,1.0
